DEPTH,GR,NPHI,RHOB,RT,vcl,phie,phit
3838.5,23.9,0.28,2.15,2.19,0.05,0.31,0.3
3839.0,23.82,0.28,2.14,2.19,0.05,0.32,0.3
3839.5,23.82,0.26,2.14,2.19,0.05,0.33,0.29
3840.0,23.55,0.25,2.14,2.18,0.04,0.34,0.29
3840.5,23.01,0.25,2.15,2.17,0.03,0.32,0.28
3841.0,22.69,0.25,2.16,2.16,0.03,0.32,0.28
3841.5,23.18,0.26,2.15,2.14,0.04,0.32,0.29
3842.0,23.75,0.26,2.15,2.12,0.05,0.32,0.29
3842.5,24.19,0.26,2.15,2.11,0.05,0.32,0.29
3843.0,24.41,0.26,2.15,2.1,0.05,0.32,0.29
3843.5,24.46,0.27,2.16,2.09,0.05,0.31,0.29
3844.0,24.1,0.27,2.15,2.08,0.04,0.32,0.29
3844.5,23.73,0.27,2.15,2.07,0.04,0.32,0.29
3845.0,23.48,0.27,2.15,2.06,0.04,0.32,0.29
3845.5,23.21,0.27,2.15,2.04,0.03,0.32,0.29
3846.0,23.34,0.27,2.14,2.03,0.04,0.33,0.3
3846.5,23.57,0.27,2.15,2.02,0.04,0.32,0.29
3847.0,23.41,0.27,2.16,2.01,0.04,0.31,0.29
3847.5,22.8,0.27,2.16,2.01,0.03,0.31,0.29
3848.0,22.2,0.26,2.17,2.0,0.02,0.31,0.28
3848.5,21.55,0.26,2.18,1.98,0.01,0.3,0.28
3849.0,20.61,0.26,2.18,1.97,0.0,0.3,0.28
3849.5,19.77,0.26,2.18,1.96,0.0,0.3,0.28
3850.0,18.91,0.26,2.18,1.96,0.0,0.3,0.28
3850.5,18.61,0.26,2.17,1.96,0.0,0.31,0.28
3851.0,18.76,0.26,2.17,1.96,0.0,0.31,0.28
3851.5,19.09,0.26,2.17,1.96,0.0,0.31,0.28
3852.0,19.22,0.26,2.17,1.95,0.0,0.31,0.28
3852.5,19.31,0.26,2.18,1.93,0.0,0.3,0.28
3853.0,19.44,0.26,2.17,1.92,0.0,0.31,0.28
3853.5,19.99,0.26,2.17,1.92,0.0,0.31,0.28
3854.0,20.5,0.26,2.16,1.93,0.0,0.32,0.28
3854.5,20.86,0.27,2.16,1.94,0.01,0.31,0.29
3855.0,21.3,0.27,2.15,1.94,0.02,0.32,0.29
3855.5,21.51,0.28,2.15,1.93,0.02,0.31,0.3
3856.0,21.38,0.28,2.15,1.92,0.01,0.31,0.3
3856.5,21.33,0.29,2.14,1.91,0.01,0.32,0.3
3857.0,21.65,0.29,2.13,1.92,0.02,0.33,0.31
3857.5,22.27,0.3,2.13,1.94,0.02,0.32,0.31
3858.0,22.85,0.31,2.12,1.95,0.03,0.33,0.32
3858.5,23.03,0.31,2.12,1.95,0.03,0.33,0.32
3859.0,22.39,0.32,2.12,1.93,0.02,0.32,0.32
3859.5,21.82,0.31,2.12,1.91,0.02,0.33,0.32
3860.0,21.26,0.3,2.13,1.9,0.01,0.32,0.31
3860.5,21.08,0.29,2.13,1.88,0.01,0.33,0.31
3861.0,21.07,0.28,2.14,1.85,0.01,0.32,0.3
3861.5,21.14,0.28,2.14,1.82,0.01,0.32,0.3
3862.0,21.25,0.28,2.14,1.79,0.01,0.32,0.3
3862.5,21.38,0.29,2.14,1.77,0.01,0.32,0.3
3863.0,21.52,0.28,2.14,1.75,0.02,0.32,0.3
3863.5,21.71,0.28,2.14,1.75,0.02,0.32,0.3
3864.0,22.17,0.27,2.14,1.74,0.02,0.33,0.3
3864.5,22.72,0.27,2.13,1.74,0.03,0.34,0.3
3865.0,23.18,0.28,2.13,1.74,0.04,0.33,0.3
3865.5,23.72,0.29,2.14,1.75,0.04,0.31,0.3
3866.0,24.27,0.29,2.15,1.76,0.05,0.31,0.3
3866.5,24.65,0.29,2.15,1.77,0.05,0.31,0.3
3867.0,24.73,0.29,2.15,1.77,0.05,0.31,0.3
3867.5,24.56,0.29,2.15,1.77,0.05,0.31,0.3
3868.0,24.19,0.29,2.15,1.76,0.04,0.31,0.3
3868.5,23.79,0.29,2.15,1.75,0.04,0.31,0.3
3869.0,23.47,0.29,2.16,1.74,0.04,0.3,0.3
3869.5,23.27,0.29,2.16,1.73,0.03,0.3,0.3
3870.0,23.18,0.28,2.16,1.72,0.03,0.3,0.29
3870.5,23.29,0.27,2.17,1.71,0.03,0.3,0.28
3871.0,23.98,0.27,2.18,1.7,0.04,0.29,0.28
3871.5,24.84,0.27,2.19,1.69,0.06,0.28,0.28
3872.0,26.36,0.29,2.19,1.68,0.07,0.27,0.28
3872.5,27.45,0.3,2.18,1.68,0.08,0.28,0.29
3873.0,28.61,0.3,2.17,1.68,0.09,0.29,0.29
3873.5,29.19,0.31,2.16,1.68,0.1,0.29,0.3
3874.0,29.23,0.31,2.15,1.69,0.1,0.3,0.3
3874.5,28.64,0.32,2.14,1.7,0.09,0.3,0.31
3875.0,27.82,0.32,2.14,1.71,0.08,0.3,0.31
3875.5,27.47,0.33,2.14,1.71,0.08,0.3,0.32
3876.0,27.66,0.33,2.16,1.7,0.08,0.28,0.31
3876.5,28.15,0.33,2.17,1.7,0.09,0.26,0.3
3877.0,28.52,0.32,2.17,1.7,0.09,0.28,0.3
3877.5,28.45,0.32,2.15,1.72,0.09,0.29,0.31
3878.0,28.15,0.32,2.15,1.74,0.08,0.3,0.31
3878.5,27.71,0.33,2.13,1.78,0.08,0.31,0.32
3879.0,27.39,0.33,2.12,1.81,0.08,0.33,0.33
3879.5,27.43,0.34,2.1,1.81,0.08,0.33,0.34
3880.0,27.82,0.36,2.09,1.8,0.08,0.33,0.35
3880.5,28.69,0.36,2.09,1.79,0.09,0.33,0.35
3881.0,29.6,0.37,2.09,1.77,0.1,0.32,0.35
3881.5,30.32,0.38,2.09,1.77,0.11,0.32,0.35
3882.0,30.73,0.39,2.09,1.78,0.12,0.32,0.36
3882.5,30.85,0.39,2.1,1.79,0.12,0.31,0.36
3883.0,30.36,0.37,2.13,1.78,0.11,0.28,0.33
3883.5,29.44,0.35,2.17,1.77,0.1,0.26,0.3
3884.0,28.18,0.33,2.17,1.77,0.08,0.28,0.3
3884.5,27.66,0.32,2.16,1.77,0.08,0.28,0.3
3885.0,27.98,0.33,2.13,1.77,0.08,0.32,0.32
3885.5,28.62,0.34,2.12,1.78,0.09,0.31,0.33
3886.0,29.63,0.33,2.13,1.79,0.1,0.32,0.32
3886.5,31.33,0.32,2.17,1.8,0.12,0.26,0.29
3887.0,33.08,0.31,2.21,1.8,0.14,0.24,0.28
3887.5,35.42,0.3,2.24,1.79,0.17,0.21,0.26
3888.0,37.94,0.3,2.24,1.77,0.19,0.21,0.26
3888.5,39.58,0.3,2.21,1.75,0.21,0.25,0.28
3889.0,39.8,0.31,2.19,1.73,0.21,0.27,0.29
3889.5,38.5,0.32,2.16,1.71,0.19,0.29,0.31
3890.0,36.08,0.33,2.15,1.7,0.16,0.29,0.31
3890.5,33.65,0.32,2.15,1.68,0.14,0.3,0.31
3891.0,31.71,0.32,2.16,1.66,0.12,0.29,0.3
3891.5,30.36,0.31,2.16,1.64,0.11,0.29,0.3
3892.0,29.15,0.3,2.15,1.63,0.09,0.3,0.3
3892.5,28.59,0.3,2.14,1.63,0.09,0.31,0.31
3893.0,28.4,0.29,2.14,1.62,0.09,0.32,0.3
3893.5,28.16,0.29,2.15,1.61,0.09,0.31,0.3
3894.0,27.6,0.29,2.15,1.59,0.08,0.31,0.3
3894.5,26.54,0.28,2.15,1.56,0.06,0.31,0.3
3895.0,25.39,0.28,2.16,1.53,0.05,0.31,0.29
3895.5,24.52,0.28,2.15,1.51,0.04,0.31,0.3
3896.0,23.8,0.28,2.14,1.5,0.04,0.32,0.3
3896.5,23.4,0.28,2.14,1.5,0.04,0.32,0.3
3897.0,23.44,0.27,2.13,1.51,0.04,0.34,0.3
3897.5,23.87,0.28,2.13,1.52,0.04,0.33,0.3
3898.0,24.77,0.28,2.13,1.52,0.05,0.33,0.3
3898.5,25.82,0.29,2.14,1.52,0.06,0.32,0.3
3899.0,26.93,0.3,2.14,1.52,0.08,0.31,0.31
3899.5,27.63,0.31,2.13,1.54,0.08,0.32,0.31
3900.0,28.16,0.33,2.12,1.58,0.09,0.32,0.32
3900.5,28.57,0.34,2.11,1.62,0.09,0.33,0.34
3901.0,28.8,0.34,2.1,1.63,0.09,0.33,0.34
3901.5,28.9,0.34,2.11,1.63,0.09,0.32,0.33
3902.0,28.95,0.34,2.11,1.64,0.09,0.32,0.33
3902.5,28.95,0.33,2.1,1.63,0.1,0.34,0.33
3903.0,28.79,0.33,2.1,1.62,0.09,0.34,0.33
3903.5,28.51,0.32,2.09,1.61,0.09,0.35,0.33
3904.0,28.31,0.31,2.1,1.62,0.09,0.34,0.33
3904.5,28.37,0.31,2.11,1.62,0.09,0.34,0.32
3905.0,28.53,0.3,2.12,1.61,0.09,0.33,0.31
3905.5,28.54,0.3,2.11,1.59,0.09,0.34,0.32
3906.0,28.46,0.3,2.12,1.58,0.09,0.33,0.31
3906.5,28.42,0.3,2.11,1.58,0.09,0.34,0.32
3907.0,28.52,0.3,2.12,1.57,0.09,0.33,0.31
3907.5,28.63,0.31,2.12,1.57,0.09,0.33,0.32
3908.0,28.61,0.32,2.12,1.54,0.09,0.31,0.32
3908.5,28.55,0.31,2.11,1.52,0.09,0.34,0.32
3909.0,28.69,0.31,2.1,1.51,0.09,0.35,0.33
3909.5,29.42,0.31,2.09,1.52,0.1,0.35,0.33
3910.0,30.7,0.31,2.08,1.55,0.12,0.36,0.33
3910.5,31.64,0.32,2.08,1.6,0.13,0.36,0.34
3911.0,32.45,0.32,2.1,1.64,0.13,0.33,0.32
3911.5,32.97,0.33,2.12,1.67,0.14,0.32,0.32
3912.0,33.42,0.33,2.13,1.74,0.14,0.31,0.32
3912.5,34.75,0.33,2.15,1.8,0.16,0.29,0.31
3913.0,36.62,0.32,2.17,1.87,0.18,0.27,0.3
3913.5,39.83,0.32,2.2,1.98,0.21,0.25,0.29
3914.0,43.95,0.32,2.25,2.07,0.26,0.19,0.26
3914.5,50.25,0.32,2.29,2.11,0.33,0.17,0.25
3915.0,55.51,0.32,2.29,2.12,0.39,0.16,0.25
3915.5,60.64,0.33,2.28,2.1,0.44,0.17,0.26
3916.0,63.91,0.34,2.27,2.09,0.48,0.19,0.27
3916.5,67.75,0.34,2.26,2.07,0.52,0.19,0.27
3917.0,70.63,0.34,2.25,2.06,0.55,0.2,0.27
3917.5,73.19,0.35,2.26,2.06,0.57,0.18,0.27
3918.0,75.0,0.37,2.26,2.06,0.59,0.17,0.28
3918.5,75.66,0.38,2.25,2.07,0.59,0.17,0.29
3919.0,76.13,0.39,2.26,2.07,0.6,0.16,0.28
3919.5,76.4,0.4,2.26,2.07,0.6,0.16,0.29
3920.0,76.52,0.41,2.24,2.08,0.6,0.17,0.3
3920.5,76.23,0.41,2.23,2.09,0.6,0.18,0.3
3921.0,75.52,0.41,2.23,2.1,0.59,0.18,0.3
3921.5,74.39,0.41,2.23,2.12,0.57,0.18,0.3
3922.0,72.34,0.4,2.22,2.14,0.55,0.2,0.3
3922.5,70.0,0.38,2.23,2.14,0.52,0.2,0.3
3923.0,66.68,0.36,2.25,2.15,0.49,0.19,0.28
3923.5,62.73,0.35,2.27,2.17,0.45,0.17,0.26
3924.0,59.33,0.32,2.29,2.19,0.41,0.17,0.25
3924.5,56.17,0.31,2.29,2.2,0.38,0.17,0.24
3925.0,53.88,0.3,2.29,2.21,0.35,0.19,0.25
3925.5,52.31,0.29,2.28,2.23,0.34,0.19,0.24
3926.0,51.54,0.29,2.28,2.24,0.33,0.2,0.25
3926.5,51.16,0.29,2.29,2.27,0.33,0.18,0.24
3927.0,50.88,0.29,2.3,2.29,0.33,0.18,0.24
3927.5,50.84,0.3,2.3,2.3,0.32,0.17,0.24
3928.0,51.29,0.3,2.29,2.31,0.33,0.18,0.24
3928.5,51.8,0.31,2.29,2.3,0.34,0.18,0.25
3929.0,52.19,0.32,2.28,2.29,0.34,0.18,0.26
3929.5,52.25,0.32,2.27,2.27,0.34,0.19,0.26
3930.0,52.1,0.33,2.27,2.24,0.34,0.18,0.26
3930.5,51.88,0.33,2.27,2.21,0.34,0.18,0.26
3931.0,51.65,0.33,2.26,2.18,0.33,0.19,0.27
3931.5,51.6,0.32,2.25,2.17,0.33,0.21,0.27
3932.0,52.04,0.31,2.24,2.16,0.34,0.23,0.27
3932.5,53.05,0.3,2.23,2.17,0.35,0.23,0.27
3933.0,53.95,0.31,2.24,2.19,0.36,0.22,0.27
3933.5,54.47,0.31,2.27,2.21,0.37,0.18,0.25
3934.0,54.56,0.32,2.31,2.23,0.37,0.14,0.24
3934.5,54.68,0.32,2.32,2.26,0.37,0.14,0.24
3935.0,54.86,0.32,2.31,2.28,0.37,0.15,0.24
3935.5,55.1,0.32,2.3,2.28,0.37,0.17,0.25
3936.0,56.03,0.32,2.28,2.24,0.38,0.18,0.26
3936.5,57.19,0.32,2.26,2.19,0.4,0.21,0.27
3937.0,58.41,0.32,2.23,2.14,0.41,0.22,0.28
3937.5,59.77,0.32,2.21,2.1,0.42,0.25,0.29
3938.0,60.9,0.32,2.19,2.07,0.44,0.26,0.29
3938.5,61.42,0.32,2.17,2.07,0.44,0.29,0.3
3939.0,61.18,0.33,2.15,2.08,0.44,0.29,0.31
3939.5,59.95,0.32,2.14,2.08,0.42,0.3,0.31
3940.0,58.71,0.32,2.14,2.06,0.41,0.3,0.31
3940.5,56.87,0.31,2.14,2.05,0.39,0.31,0.31
3941.0,54.58,0.31,2.15,2.05,0.36,0.3,0.3
3941.5,52.34,0.31,2.19,2.08,0.34,0.26,0.28
3942.0,50.78,0.31,2.24,2.13,0.32,0.2,0.26
3942.5,50.42,0.32,2.26,2.17,0.32,0.19,0.26
3943.0,50.69,0.32,2.28,2.17,0.32,0.18,0.26
3943.5,51.42,0.32,2.29,2.16,0.33,0.17,0.25
3944.0,53.03,0.32,2.3,2.15,0.35,0.16,0.25
3944.5,54.74,0.32,2.3,2.14,0.37,0.16,0.25
3945.0,57.6,0.32,2.3,2.14,0.4,0.16,0.25
3945.5,60.78,0.32,2.31,2.17,0.44,0.15,0.24
3946.0,63.28,0.33,2.3,2.2,0.47,0.17,0.25
3946.5,66.09,0.34,2.28,2.24,0.5,0.17,0.26
3947.0,69.2,0.35,2.28,2.27,0.53,0.16,0.27
3947.5,71.43,0.36,2.28,2.31,0.55,0.16,0.27
3948.0,72.41,0.37,2.28,2.34,0.56,0.16,0.27
3948.5,72.47,0.36,2.29,2.36,0.56,0.14,0.26
3949.0,72.03,0.35,2.29,2.37,0.55,0.16,0.26
3949.5,71.54,0.35,2.28,2.38,0.54,0.17,0.26
3950.0,71.32,0.35,2.29,2.4,0.54,0.16,0.26
3950.5,71.72,0.35,2.3,2.42,0.55,0.15,0.26
3951.0,72.18,0.35,2.33,2.43,0.56,0.12,0.24
3951.5,72.05,0.36,2.34,2.44,0.55,0.1,0.24
3952.0,71.61,0.37,2.36,2.46,0.55,0.09,0.24
3952.5,71.8,0.37,2.36,2.5,0.55,0.09,0.24
3953.0,72.25,0.37,2.36,2.53,0.56,0.09,0.24
3953.5,72.08,0.36,2.36,2.55,0.55,0.1,0.23
3954.0,71.47,0.34,2.34,2.57,0.54,0.12,0.24
3954.5,70.61,0.32,2.32,2.57,0.53,0.14,0.24
3955.0,70.3,0.31,2.31,2.57,0.53,0.16,0.24
3955.5,70.6,0.3,2.3,2.58,0.54,0.18,0.24
3956.0,70.97,0.3,2.29,2.61,0.54,0.18,0.24
3956.5,70.81,0.31,2.3,2.64,0.54,0.17,0.24
3957.0,70.19,0.32,2.31,2.69,0.53,0.15,0.24
3957.5,69.62,0.33,2.31,2.75,0.52,0.14,0.24
3958.0,69.34,0.33,2.3,2.81,0.52,0.16,0.25
3958.5,69.07,0.33,2.29,2.88,0.52,0.18,0.26
3959.0,68.39,0.33,2.28,2.94,0.51,0.18,0.26
3959.5,67.57,0.33,2.28,2.98,0.5,0.18,0.26
3960.0,66.53,0.32,2.26,3.03,0.49,0.2,0.26
3960.5,65.85,0.32,2.23,3.09,0.48,0.22,0.28
3961.0,64.81,0.33,2.22,3.17,0.47,0.24,0.29
3961.5,62.84,0.33,2.2,3.27,0.45,0.25,0.29
3962.0,61.17,0.33,2.19,3.39,0.43,0.25,0.3
3962.5,59.82,0.33,2.19,3.52,0.42,0.25,0.3
3963.0,58.3,0.32,2.19,3.61,0.4,0.26,0.29
3963.5,56.81,0.31,2.22,3.66,0.38,0.23,0.27
3964.0,55.26,0.31,2.25,3.63,0.37,0.21,0.26
3964.5,53.78,0.31,2.26,3.51,0.35,0.2,0.26
3965.0,53.42,0.3,2.25,3.38,0.35,0.21,0.26
3965.5,54.15,0.3,2.24,3.14,0.36,0.22,0.27
3966.0,54.67,0.3,2.23,3.0,0.37,0.24,0.27
3966.5,54.74,0.3,2.21,2.83,0.37,0.26,0.28
3967.0,54.77,0.29,2.18,2.69,0.37,0.29,0.29
3967.5,55.1,0.29,2.16,2.59,0.37,0.31,0.3
3968.0,55.74,0.28,2.16,2.47,0.38,0.31,0.29
3968.5,56.46,0.28,2.18,2.39,0.39,0.29,0.28
3969.0,57.3,0.28,2.2,2.33,0.4,0.26,0.27
3969.5,59.05,0.28,2.24,2.3,0.42,0.23,0.26
3970.0,61.72,0.29,2.26,2.28,0.45,0.2,0.26
3970.5,64.93,0.3,2.27,2.27,0.48,0.17,0.25
3971.0,68.78,0.3,2.28,2.27,0.53,0.17,0.25
3971.5,72.51,0.31,2.28,2.27,0.57,0.16,0.26
3972.0,76.22,0.32,2.29,2.28,0.6,0.14,0.26
3972.5,78.08,0.33,2.29,2.3,0.62,0.12,0.26
3973.0,80.37,0.34,2.28,2.32,0.64,0.14,0.27
3973.5,82.79,0.34,2.28,2.33,0.67,0.15,0.27
3974.0,85.09,0.35,2.29,2.3,0.7,0.12,0.27
3974.5,87.11,0.36,2.3,2.27,0.72,0.09,0.26
3975.0,88.02,0.36,2.3,2.23,0.72,0.1,0.27
3975.5,88.61,0.35,2.29,2.19,0.73,0.12,0.27
3976.0,89.34,0.34,2.3,2.16,0.74,0.12,0.26
3976.5,90.74,0.34,2.3,2.13,0.75,0.12,0.26
3977.0,92.52,0.33,2.3,2.11,0.77,0.12,0.26
3977.5,95.66,0.34,2.28,2.09,0.8,0.14,0.27
3978.0,98.77,0.34,2.26,2.07,0.84,0.16,0.28
3978.5,102.09,0.35,2.26,2.07,0.88,0.16,0.28
3979.0,103.54,0.36,2.27,2.09,0.89,0.13,0.28
3979.5,103.8,0.37,2.27,2.13,0.89,0.13,0.28
3980.0,102.8,0.37,2.26,2.15,0.88,0.14,0.29
3980.5,101.14,0.37,2.27,2.19,0.86,0.13,0.28
3981.0,98.88,0.36,2.28,2.21,0.83,0.12,0.28
3981.5,96.14,0.35,2.28,2.22,0.81,0.14,0.27
3982.0,92.21,0.34,2.26,2.2,0.76,0.16,0.28
3982.5,87.9,0.34,2.25,2.17,0.71,0.18,0.28
3983.0,84.83,0.33,2.23,2.14,0.68,0.21,0.29
3983.5,81.54,0.33,2.22,2.14,0.65,0.21,0.29
3984.0,78.79,0.32,2.22,2.14,0.62,0.22,0.28
3984.5,76.03,0.31,2.22,2.15,0.59,0.22,0.28
3985.0,73.78,0.3,2.23,2.15,0.57,0.22,0.27
3985.5,72.36,0.3,2.23,2.13,0.55,0.22,0.27
3986.0,71.22,0.29,2.22,2.11,0.54,0.24,0.27
3986.5,70.65,0.29,2.21,2.09,0.54,0.25,0.28
3987.0,70.71,0.3,2.2,2.09,0.54,0.26,0.29
3987.5,72.07,0.31,2.2,2.1,0.55,0.24,0.28
3988.0,74.22,0.32,2.2,2.12,0.59,0.24,0.29
3988.5,77.41,0.33,2.2,2.16,0.62,0.24,0.3
3989.0,78.83,0.34,2.21,2.2,0.63,0.21,0.29
3989.5,78.26,0.33,2.23,2.23,0.62,0.19,0.28
3990.0,76.42,0.32,2.25,2.25,0.59,0.17,0.27
3990.5,73.35,0.31,2.28,2.27,0.56,0.16,0.26
3991.0,71.05,0.3,2.3,2.28,0.54,0.14,0.24
3991.5,69.3,0.28,2.32,2.27,0.52,0.13,0.23
3992.0,68.64,0.28,2.33,2.27,0.52,0.13,0.23
3992.5,68.15,0.29,2.32,2.26,0.51,0.12,0.23
3993.0,68.01,0.29,2.28,2.26,0.51,0.18,0.25
3993.5,69.19,0.29,2.26,2.26,0.52,0.21,0.26
3994.0,70.35,0.3,2.24,2.26,0.54,0.21,0.28
3994.5,70.64,0.32,2.25,2.25,0.54,0.18,0.27
3995.0,70.53,0.33,2.26,2.26,0.54,0.17,0.27
3995.5,70.48,0.33,2.27,2.26,0.54,0.16,0.27
3996.0,70.24,0.33,2.25,2.26,0.53,0.18,0.28
3996.5,69.55,0.33,2.25,2.26,0.53,0.18,0.28
3997.0,68.55,0.33,2.24,2.27,0.51,0.19,0.28
3997.5,67.4,0.33,2.25,2.28,0.5,0.18,0.28
3998.0,66.28,0.33,2.25,2.29,0.49,0.18,0.28
3998.5,65.62,0.33,2.25,2.3,0.48,0.18,0.28
3999.0,65.1,0.34,2.25,2.3,0.48,0.17,0.28
3999.5,63.88,0.34,2.25,2.27,0.46,0.17,0.28
4000.0,62.45,0.34,2.24,2.22,0.45,0.18,0.28
4000.5,61.04,0.34,2.24,2.16,0.43,0.18,0.28
4001.0,59.38,0.34,2.23,2.13,0.42,0.19,0.29
4001.5,57.5,0.35,2.23,2.12,0.4,0.18,0.29
4002.0,55.56,0.35,2.21,2.1,0.37,0.22,0.3
4002.5,54.43,0.36,2.22,2.07,0.36,0.19,0.3
4003.0,53.55,0.36,2.22,2.04,0.35,0.18,0.29
4003.5,52.26,0.35,2.22,1.99,0.34,0.19,0.29
4004.0,50.37,0.34,2.21,1.93,0.32,0.22,0.3
4004.5,48.3,0.33,2.19,1.87,0.3,0.24,0.3
4005.0,46.94,0.32,2.19,1.82,0.28,0.26,0.3
4005.5,45.44,0.32,2.2,1.77,0.26,0.23,0.29
4006.0,43.41,0.31,2.2,1.72,0.24,0.24,0.29
4006.5,40.67,0.31,2.19,1.7,0.22,0.26,0.29
4007.0,38.36,0.32,2.18,1.7,0.19,0.27,0.3
4007.5,36.97,0.32,2.15,1.73,0.18,0.29,0.31
4008.0,36.7,0.32,2.13,1.76,0.18,0.31,0.32
4008.5,36.84,0.32,2.12,1.79,0.18,0.33,0.32
4009.0,37.51,0.32,2.09,1.82,0.18,0.36,0.34
4009.5,38.78,0.33,2.11,1.85,0.2,0.33,0.33
4010.0,40.16,0.33,2.13,1.86,0.22,0.3,0.32
4010.5,42.6,0.32,2.16,1.88,0.24,0.27,0.3
4011.0,44.11,0.32,2.2,1.91,0.26,0.23,0.29
4011.5,45.96,0.33,2.22,1.93,0.28,0.2,0.28
4012.0,47.2,0.34,2.24,1.94,0.29,0.17,0.28
4012.5,48.07,0.35,2.24,1.92,0.3,0.16,0.28
4013.0,48.62,0.36,2.2,1.91,0.3,0.21,0.31
4013.5,49.3,0.37,2.18,1.91,0.31,0.22,0.32
4014.0,50.19,0.37,2.18,1.92,0.32,0.22,0.32
4014.5,51.27,0.36,2.17,1.95,0.33,0.24,0.32
4015.0,52.32,0.34,2.18,1.98,0.34,0.24,0.31
4015.5,53.46,0.33,2.19,2.02,0.36,0.25,0.29
4016.0,54.69,0.32,2.25,2.05,0.37,0.18,0.27
4016.5,56.56,0.32,2.28,2.07,0.39,0.14,0.26
4017.0,58.86,0.32,2.3,2.09,0.42,0.12,0.25
4017.5,62.27,0.32,2.31,2.09,0.46,0.12,0.25
4018.0,66.56,0.32,2.3,2.08,0.5,0.13,0.25
4018.5,68.84,0.32,2.29,2.07,0.52,0.14,0.26
4019.0,70.28,0.33,2.29,2.05,0.54,0.14,0.26
4019.5,71.35,0.33,2.29,2.04,0.55,0.14,0.26
4020.0,72.78,0.34,2.3,2.02,0.56,0.12,0.26
4020.5,73.74,0.34,2.31,2.01,0.57,0.11,0.26
4021.0,74.76,0.35,2.32,1.99,0.58,0.09,0.26
4021.5,75.68,0.35,2.32,1.98,0.59,0.08,0.25
4022.0,76.54,0.36,2.31,1.97,0.6,0.1,0.27
4022.5,77.14,0.37,2.31,1.98,0.61,0.08,0.27
4023.0,77.12,0.37,2.32,1.98,0.61,0.07,0.26
4023.5,76.65,0.37,2.33,1.99,0.6,0.06,0.26
4024.0,76.21,0.37,2.33,2.0,0.59,0.06,0.26
4024.5,76.56,0.37,2.33,2.02,0.6,0.06,0.26
4025.0,77.46,0.37,2.33,2.05,0.61,0.06,0.26
4025.5,78.49,0.36,2.32,2.07,0.62,0.08,0.26
4026.0,79.12,0.35,2.31,2.11,0.63,0.1,0.26
4026.5,79.57,0.35,2.31,2.14,0.63,0.1,0.26
4027.0,79.35,0.35,2.31,2.17,0.63,0.1,0.26
4027.5,78.31,0.36,2.28,2.18,0.61,0.13,0.28
4028.0,77.88,0.36,2.23,2.18,0.61,0.19,0.3
4028.5,78.17,0.37,2.18,2.15,0.62,0.23,0.32
4029.0,78.68,0.37,2.15,2.11,0.62,0.25,0.33
4029.5,79.68,0.38,2.13,2.08,0.63,0.27,0.34
4030.0,81.17,0.39,2.05,2.06,0.65,0.38,0.39
4030.5,82.27,0.4,2.01,2.04,0.66,0.38,0.4
4031.0,82.95,0.41,2.02,2.01,0.67,0.37,0.4
4031.5,83.16,0.39,2.07,2.0,0.67,0.32,0.37
4032.0,83.01,0.37,2.17,1.98,0.67,0.2,0.31
4032.5,82.86,0.36,2.23,1.95,0.67,0.17,0.29
4033.0,82.9,0.35,2.27,1.94,0.67,0.13,0.27
4033.5,83.26,0.34,2.29,1.92,0.67,0.11,0.26
4034.0,84.14,0.34,2.3,1.92,0.68,0.12,0.26
4034.5,85.15,0.33,2.3,1.92,0.69,0.12,0.26
4035.0,86.43,0.33,2.3,1.93,0.71,0.12,0.26
4035.5,87.87,0.32,2.3,1.93,0.72,0.13,0.25
4036.0,90.1,0.32,2.32,1.94,0.75,0.11,0.24
4036.5,93.57,0.32,2.32,1.94,0.79,0.1,0.24
4037.0,98.36,0.33,2.32,1.96,0.84,0.1,0.25
4037.5,102.44,0.34,2.32,1.98,0.88,0.1,0.25
4038.0,106.09,0.35,2.33,2.01,0.93,0.07,0.25
4038.5,109.29,0.36,2.34,2.05,0.96,0.06,0.25
4039.0,110.64,0.36,2.34,2.1,0.96,0.06,0.25
4039.5,110.81,0.36,2.32,2.17,0.96,0.08,0.26
4040.0,110.74,0.37,2.3,2.22,0.96,0.09,0.27
4040.5,110.93,0.37,2.29,2.3,0.96,0.1,0.28
4041.0,111.39,0.37,2.27,2.34,0.97,0.13,0.28
4041.5,112.4,0.38,2.2,2.39,0.98,0.21,0.32
4042.0,114.06,0.4,2.14,2.42,1.0,0.26,0.35
4042.5,116.24,0.41,2.07,2.45,1.0,0.31,0.38
4043.0,117.72,0.43,2.01,2.47,1.0,0.36,0.41
4043.5,118.06,0.44,1.94,2.45,1.0,0.42,0.43
4044.0,116.96,0.44,1.87,2.42,1.0,0.53,0.47
4044.5,116.09,0.44,1.83,2.36,1.0,0.55,0.48
4045.0,115.43,0.45,1.81,2.32,1.0,0.56,0.49
4045.5,115.13,0.46,1.8,2.3,1.0,0.57,0.5
4046.0,114.43,0.45,1.8,2.27,1.0,0.56,0.49
4046.5,112.26,0.44,1.82,2.25,0.97,0.54,0.48
4047.0,107.2,0.43,1.88,2.24,0.92,0.48,0.45
4047.5,102.46,0.42,1.94,2.23,0.86,0.42,0.42
4048.0,99.03,0.4,2.01,2.22,0.83,0.36,0.38
4048.5,97.02,0.38,2.07,2.22,0.81,0.32,0.35
4049.0,94.89,0.35,2.13,2.22,0.79,0.28,0.32
4049.5,93.1,0.31,2.17,2.21,0.77,0.28,0.3
